tourney_id,tourney_name,surface,draw_size,tourney_date,winner_id,loser_id,score,best_of,round
2004-311,Queen's Club,Grass,56,2004-06-07,103206,102703,6-7(4) 7-6(3) 6-2,3,SF
2004-311,Queen's Club,Grass,56,2004-06-07,104053,103206,7-6(4) 6-4,3,F
2004-500,Halle,Grass,32,2004-06-07,103819,102563,6-3 6-2,3,R32
2004-500,Halle,Grass,32,2004-06-07,104022,104252,6-7(4) 6-2 7-6(2),3,R32
2004-500,Halle,Grass,32,2004-06-07,103096,102565,6-1 6-4,3,R32
2004-500,Halle,Grass,32,2004-06-07,102880,102318,1-6 6-4 6-4,3,R32
2004-500,Halle,Grass,32,2004-06-07,102562,103344,6-2 6-2,3,R32
2004-500,Halle,Grass,32,2004-06-07,103843,103356,6-2 6-2,3,R32
2004-500,Halle,Grass,32,2004-06-07,102202,103582,3-6 7-6(5) 7-5,3,R32
2004-500,Halle,Grass,32,2004-06-07,103163,103852,6-3 6-4,3,R32
2004-500,Halle,Grass,32,2004-06-07,103888,102184,6-4 6-2,3,R32
2004-500,Halle,Grass,32,2004-06-07,102227,103835,2-6 6-2 6-2,3,R32
2004-500,Halle,Grass,32,2004-06-07,104312,103786,7-6(5) 2-6 6-3,3,R32
2004-500,Halle,Grass,32,2004-06-07,104269,103280,7-5 7-5,3,R32
2004-500,Halle,Grass,32,2004-06-07,102035,103498,6-2 6-7(3) 7-6(4),3,R32
2004-500,Halle,Grass,32,2004-06-07,103017,102694,6-3 6-4,3,R32
2004-500,Halle,Grass,32,2004-06-07,104026,104417,7-6(3) 4-6 6-3,3,R32
2004-500,Halle,Grass,32,2004-06-07,102783,103401,6-3 6-2,3,R32
2004-500,Halle,Grass,32,2004-06-07,103819,104022,6-2 6-1,3,R16
2004-500,Halle,Grass,32,2004-06-07,103096,102880,7-6(4) 6-2,3,R16
2004-500,Halle,Grass,32,2004-06-07,102562,103843,6-3 6-1,3,R16
2004-500,Halle,Grass,32,2004-06-07,103163,102202,6-7(3) 6-2 6-4,3,R16
2004-500,Halle,Grass,32,2004-06-07,103888,102227,6-4 6-3,3,R16
2004-500,Halle,Grass,32,2004-06-07,104269,104312,6-3 6-4,3,R16
2004-500,Halle,Grass,32,2004-06-07,103017,102035,5-7 6-4 6-4,3,R16
2004-500,Halle,Grass,32,2004-06-07,102783,104026,7-6(5) 6-4,3,R16
2004-500,Halle,Grass,32,2004-06-07,103819,103096,6-3 7-5,3,QF
2004-500,Halle,Grass,32,2004-06-07,102562,103163,6-4 7-6(1),3,QF
2004-500,Halle,Grass,32,2004-06-07,103888,104269,6-2 6-2,3,QF
2004-500,Halle,Grass,32,2004-06-07,102783,103017,6-3 7-6(2),3,QF
2004-500,Halle,Grass,32,2004-06-07,103819,102562,6-3 6-4,3,SF
2004-500,Halle,Grass,32,2004-06-07,103888,102783,6-4 4-6 7-6(4),3,SF
2004-500,Halle,Grass,32,2004-06-07,103819,103888,6-0 6-3,3,F
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103909,103971,6-3 6-3,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,102306,102567,7-6(7) 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,102615,104076,6-3 6-2,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103096,103333,7-6(8) 6-7(5) 6-3,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104339,102854,4-6 6-3 6-2,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104214,103193,6-1 6-3,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103280,104019,7-6(2) 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104022,102179,6-4 6-0,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104269,103238,3-6 7-6(7) 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,102770,103693,6-2 6-0,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103084,103786,6-4 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103990,102694,3-6 6-4 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,102788,103103,6-4 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103566,104229,6-3 6-1,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104332,102880,6-1 5-7 6-4,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103171,102783,3-6 7-6(2) 6-3,3,R32
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103909,102306,6-4 6-2,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103096,102615,7-5 1-0 RET,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104339,104214,6-3 6-1,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103280,104022,6-2 2-0 RET,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104269,102770,5-4 RET,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103990,103084,7-5 1-6 7-5,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103566,102788,6-3 6-4,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103171,104332,6-3 6-0,3,R16
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103909,103096,6-2 7-5,3,QF
2004-440,s Hertogenbosch,Grass,32,2004-06-14,104339,103280,6-3 6-3,3,QF
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103990,104269,7-6(5) 6-2,3,QF
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103566,103171,6-7(2) 7-6(5) 6-3,3,QF
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103909,104339,7-6(4) 1-6 6-3,3,SF
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103566,103990,6-3 6-2,3,SF
2004-440,s Hertogenbosch,Grass,32,2004-06-14,103566,103909,6-3 6-4,3,F
2004-741,Nottingham,Grass,32,2004-06-14,103387,103153,6-3 7-5,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,101965,103252,4-6 6-4 7-6(5),3,R32
2004-741,Nottingham,Grass,32,2004-06-14,102998,103325,6-4 6-2,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,102271,104014,6-3 6-3,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,102035,103529,7-6(5) 6-3,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,104417,103970,7-6(5) 3-6 6-2,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103730,101885,7-6(4) 2-6 6-3,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103581,103781,7-6(4) 7-6(3),3,R32
2004-741,Nottingham,Grass,32,2004-06-14,102434,102571,6-3 7-5,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,102257,102344,2-6 7-6(4) 6-3,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103694,102227,6-3 6-3,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,102563,103018,2-6 6-1 6-4,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103758,103789,6-2 6-2,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,104372,104026,7-6(5) 6-4,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103157,103598,1-6 6-4 7-5,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103812,103422,4-6 6-1 6-4,3,R32
2004-741,Nottingham,Grass,32,2004-06-14,103387,101965,4-6 6-3 7-5,3,R16
